,批次序号,原片材质,原片序号,产品id,产品x坐标,产品y坐标,产品x方向长度,产品y方向长度
1281,2,YW10-0218S,195,100,1755.0,0,674.0,317.0
1282,2,YW10-0218S,195,638,0,667.0,1998.0,330.0
1283,2,YW10-0218S,195,294,1998.0,667.0,437.0,294.5
1284,2,YW10-0218S,195,294,1998.0,667.0,437.0,294.5
1285,2,YW10-0218S,196,762,0,0,704.0,329.0
1286,2,YW10-0218S,196,12,1515.0,0,925.0,38.0
1287,2,YW10-0218S,196,462,704.0,0,811.0,328.5
1288,2,YW10-0218S,196,547,2101.0,329.0,214.5,282.0
1289,2,YW10-0218S,196,99,0,329.0,2101.0,329.0
1290,2,YW10-0218S,196,99,0,329.0,2101.0,329.0
1291,2,YW10-0218S,197,509,1853.0,0,483.0,308.0
1292,2,YW10-0218S,197,348,0,0,973.0,328.0
1293,2,YW10-0218S,197,65,973.0,0,880.0,328.0
1294,2,YW10-0218S,197,459,0,328.0,880.0,328.0
1295,2,YW10-0218S,197,304,0,656.0,2368.0,328.0
1296,2,YW10-0218S,197,68,880.0,328.0,880.0,328.0
1297,2,YW10-0218S,197,68,880.0,328.0,880.0,328.0
1298,2,YW10-0218S,198,18,1797.0,0,508.0,289.0
1299,2,YW10-0218S,198,332,0,0,1797.0,328.0
1300,2,YW10-0218S,198,447,0,328.0,1797.0,328.0
1301,2,YW10-0218S,198,339,1797.0,328.0,617.0,278.0
1302,2,YW10-0218S,198,113,0,656.0,2398.0,328.0
1303,2,YW10-0218S,198,113,0,656.0,2398.0,328.0
1304,2,YW10-0218S,199,654,2252.0,0,158.0,288.0
1305,2,YW10-0218S,199,319,711.0,0,1541.0,327.0
1306,2,YW10-0218S,199,148,0,327.5,777.0,327.0
1307,2,YW10-0218S,199,700,777.0,327.5,777.0,327.0
1308,2,YW10-0218S,199,402,1554.0,327.5,760.0,327.0
1309,2,YW10-0218S,199,96,0,654.5,1162.0,327.0
1310,2,YW10-0218S,199,676,1162.0,654.5,862.0,327.0
1311,2,YW10-0218S,199,290,0,0,711.0,327.5
1312,2,YW10-0218S,199,290,0,0,711.0,327.5
1313,2,YW10-0218S,200,758,0,645.0,2334.5,311.0
1314,2,YW10-0218S,200,688,0,327.0,802.0,318.0
1315,2,YW10-0218S,200,60,0,0,712.0,327.0
1316,2,YW10-0218S,200,216,712.0,0,712.0,327.0
1317,2,YW10-0218S,200,516,802.0,327.0,716.0,318.0
1318,2,YW10-0218S,200,714,1518.0,327.0,786.0,316.5
1319,2,YW10-0218S,200,254,1424.0,0,762.0,327.0
1320,2,YW10-0218S,200,254,1424.0,0,762.0,327.0
1321,2,YW10-0218S,201,308,0,0,998.0,310.0
1322,2,YW10-0218S,201,467,998.0,0,997.0,310.0
1323,2,YW10-0218S,201,468,0,310.0,997.0,310.0
1324,2,YW10-0218S,201,137,1995.0,0,393.5,266.5
1325,2,YW10-0218S,201,302,997.0,310.0,758.0,308.0
1326,2,YW10-0218S,201,303,0,620.0,765.0,308.0
1327,2,YW10-0218S,201,219,765.0,620.0,760.0,308.0
1328,2,YW10-0218S,201,677,1525.0,620.0,862.0,308.0
1329,2,YW10-0218S,201,677,1525.0,620.0,862.0,308.0
1330,2,YW10-0218S,202,25,0,308.0,2398.0,299.0
1331,2,YW10-0218S,202,398,0,607.0,1001.0,299.0
1332,2,YW10-0218S,202,619,1480.0,0,862.0,307.5
1333,2,YW10-0218S,202,171,1972.0,607.0,463.3,275.0
1334,2,YW10-0218S,202,412,0,906.0,1618.0,299.0
1335,2,YW10-0218S,202,626,0,0,719.0,308.0
1336,2,YW10-0218S,202,618,1618.0,906.0,762.0,297.0
1337,2,YW10-0218S,202,335,719.0,0,761.0,308.0
1338,2,YW10-0218S,202,335,719.0,0,761.0,308.0
1339,2,YW10-0218S,203,240,2032.0,298.0,393.5,266.5
1340,2,YW10-0218S,203,627,2161.0,0,158.0,288.0
1341,2,YW10-0218S,203,553,0,298.0,1366.0,295.0
1342,2,YW10-0218S,203,436,0,593.0,844.5,294.0
1343,2,YW10-0218S,203,55,1366.0,298.0,666.0,294.5
1344,2,YW10-0218S,203,67,2098.0,887.0,338.0,158.0
1345,2,YW10-0218S,203,488,844.5,593.0,668.4,289.0
1346,2,YW10-0218S,203,333,0,887.0,2098.0,290.0
1347,2,YW10-0218S,203,371,1512.9,593.0,754.0,289.0
1348,2,YW10-0218S,203,371,1512.9,593.0,754.0,289.0
1349,2,YW10-0218S,204,270,706.0,288.0,706.0,279.0
1350,2,YW10-0218S,204,576,1412.0,288.0,694.0,279.0
1351,2,YW10-0218S,204,622,0,567.0,694.0,279.0
1352,2,YW10-0218S,204,670,694.0,567.0,706.0,279.0
1353,2,YW10-0218S,204,560,1899.5,0,463.3,275.0
1354,2,YW10-0218S,204,297,1400.0,567.0,962.0,277.0
1355,2,YW10-0218S,204,192,1536.0,846.0,534.0,272.5
1356,2,YW10-0218S,204,650,0,846.0,1536.0,278.0
1357,2,YW10-0218S,204,642,2070.0,846.0,338.0,158.0
1358,2,YW10-0218S,204,117,664.0,0,1235.5,282.0
1359,2,YW10-0218S,204,655,0,0,664.0,288.0
1360,2,YW10-0218S,204,655,0,0,664.0,288.0
1361,2,YW10-0218S,205,538,1815.0,540.5,402.0,249.0
1362,2,YW10-0218S,205,29,0,540.5,907.5,261.5
1363,2,YW10-0218S,205,463,907.5,540.5,907.5,261.5
1364,2,YW10-0218S,205,424,0,0,1619.5,276.5
1365,2,YW10-0218S,205,33,0,276.5,470.0,264.0
1366,2,YW10-0218S,205,702,1619.5,0,534.0,272.5
1367,2,YW10-0218S,205,757,1499.0,802.0,734.0,248.0
1368,2,YW10-0218S,205,62,0,802.0,701.0,260.0
1369,2,YW10-0218S,205,425,470.0,276.5,1970.0,58.0
1370,2,YW10-0218S,205,425,470.0,276.5,1970.0,58.0
1371,2,YW10-0218S,206,233,843.0,756.0,651.0,239.0
1372,2,YW10-0218S,206,625,1494.0,756.0,651.0,239.0
1373,2,YW10-0218S,206,539,0,258.0,958.0,250.0
1374,2,YW10-0218S,206,30,0,0,1517.5,258.0
1375,2,YW10-0218S,206,136,1841.0,508.0,439.0,245.0
1376,2,YW10-0218S,206,540,0,756.0,843.0,242.0
1377,2,YW10-0218S,206,231,958.0,258.0,1273.0,248.0
1378,2,YW10-0218S,206,326,0,508.0,1273.0,248.0
1379,2,YW10-0218S,206,771,1517.5,0,794.0,248.0
1380,2,YW10-0218S,206,771,1517.5,0,794.0,248.0
1381,2,YW10-0218S,207,374,1491.0,0,573.0,216.0
1382,2,YW10-0218S,207,205,672.0,455.0,743.0,198.5
1383,2,YW10-0218S,207,399,0,0,898.0,237.0
1384,2,YW10-0218S,207,61,0,237.0,2367.0,218.0
1385,2,YW10-0218S,207,41,0,667.5,2198.0,198.0
1386,2,YW10-0218S,207,121,0,865.5,840.0,190.0
1387,2,YW10-0218S,207,381,1821.0,865.5,568.0,170.0
1388,2,YW10-0218S,207,737,0,455.0,672.0,212.5
1389,2,YW10-0218S,207,530,840.0,865.5,981.0,174.0
1390,2,YW10-0218S,207,44,898.0,0,593.0,225.0
1391,2,YW10-0218S,207,44,898.0,0,593.0,225.0
1392,2,YW10-0218S,208,693,713.0,943.0,713.0,132.5
1393,2,YW10-0218S,208,278,1730.0,493.5,690.0,132.5
1394,2,YW10-0218S,208,123,1309.0,172.5,388.0,158.0
1395,2,YW10-0218S,208,193,1697.0,172.5,388.0,158.0
1396,2,YW10-0218S,208,489,1426.0,943.0,526.0,132.5
1397,2,YW10-0218S,208,76,388.0,493.5,898.0,153.0
1398,2,YW10-0218S,208,482,753.0,0,779.0,168.0
1399,2,YW10-0218S,208,519,1286.0,493.5,444.0,151.5
1400,2,YW10-0218S,208,176,1952.0,335.5,488.0,118.0
1401,2,YW10-0218S,208,71,0,805.0,1462.0,138.0
1402,2,YW10-0218S,208,452,0,651.5,2328.5,153.5
1403,2,YW10-0218S,208,514,1952.0,943.0,488.0,118.0
1404,2,YW10-0218S,208,532,1452.0,1075.5,488.0,118.0
1405,2,YW10-0218S,208,682,1532.0,0,701.5,167.0
1406,2,YW10-0218S,208,668,705.0,172.5,604.0,160.0
1407,2,YW10-0218S,208,683,1462.0,805.0,978.0,118.0
1408,2,YW10-0218S,208,358,0,1075.5,797.0,132.5
1409,2,YW10-0218S,208,534,1940.0,1075.5,438.0,118.0
1410,2,YW10-0218S,208,342,0,335.5,488.0,158.0
1411,2,YW10-0218S,208,378,488.0,335.5,488.0,158.0
1412,2,YW10-0218S,208,481,976.0,335.5,488.0,158.0
1413,2,YW10-0218S,208,558,1464.0,335.5,488.0,158.0
1414,2,YW10-0218S,208,21,0,0,753.0,172.5
1415,2,YW10-0218S,208,279,0,172.5,705.0,163.0
1416,2,YW10-0218S,208,248,797.0,1075.5,655.0,132.5
1417,2,YW10-0218S,208,633,0,493.5,388.0,158.0
1418,2,YW10-0218S,208,633,0,493.5,388.0,158.0
1419,2,FMB-0215S,209,4790,0,0,2055.0,1139.0
1420,2,FMB-0215S,209,4953,2055.0,579.0,384.0,92.5
1421,2,FMB-0215S,209,4953,2055.0,579.0,384.0,92.5
1422,2,FMB-0215S,210,4566,2322.0,288.0,118.0,288.0
1423,2,FMB-0215S,210,4417,0,0,2322.0,1050.0
1424,2,FMB-0215S,210,4654,2322.0,576.0,118.0,388.0
1425,2,FMB-0215S,210,4654,2322.0,576.0,118.0,388.0
1426,2,FMB-0215S,211,4576,2055.0,0,58.0,1004.0
1427,2,FMB-0215S,211,4737,0,0,2055.0,1004.0
1428,2,FMB-0215S,211,4737,0,0,2055.0,1004.0
1429,2,FMB-0215S,212,5005,0,0,2188.0,970.0
1430,2,FMB-0215S,212,5005,0,0,2188.0,970.0
1431,2,FMB-0215S,213,4692,2359.0,438.0,78.0,438.0
1432,2,FMB-0215S,213,4568,0,0,2301.0,967.0
1433,2,FMB-0215S,213,4888,2301.0,0,58.0,967.0
1434,2,FMB-0215S,213,4888,2301.0,0,58.0,967.0
1435,2,FMB-0215S,214,5080,0,0,983.0,963.0
1436,2,FMB-0215S,214,4539,983.0,0,988.0,954.5
1437,2,FMB-0215S,214,4539,983.0,0,988.0,954.5
1438,2,FMB-0215S,215,4462,2201.0,324.5,239.0,523.5
1439,2,FMB-0215S,215,5106,0,0,2201.0,946.0
1440,2,FMB-0215S,215,5106,0,0,2201.0,946.0
1441,2,FMB-0215S,216,5079,2401.0,369.0,38.0,369.0
1442,2,FMB-0215S,216,5114,1961.0,0,440.0,931.0
1443,2,FMB-0215S,216,4671,0,0,1961.0,931.0
1444,2,FMB-0215S,216,4671,0,0,1961.0,931.0
1445,2,FMB-0215S,217,4514,0,0,1105.5,900.0
1446,2,FMB-0215S,217,4702,1767.5,0,337.0,900.0
1447,2,FMB-0215S,217,4817,1105.5,0,662.0,900.0
1448,2,FMB-0215S,217,4817,1105.5,0,662.0,900.0
1449,2,FMB-0215S,218,4954,1182.0,0,1258.0,63.0
1450,2,FMB-0215S,218,4954,1182.0,0,1258.0,63.0
1451,2,FMB-0215S,219,4449,1462.0,0,978.0,380.0
1452,2,FMB-0215S,219,4449,1462.0,0,978.0,380.0
1453,2,FMB-0215S,220,4629,2265.0,278.0,175.0,242.0
1454,2,FMB-0215S,220,4715,2265.0,520.0,175.0,48.0
1455,2,FMB-0215S,220,5112,0,0,2265.0,871.0
1456,2,FMB-0215S,220,5112,0,0,2265.0,871.0
1457,2,FMB-0215S,221,5002,0,0,1186.0,871.0
1458,2,FMB-0215S,221,5025,1186.0,0,667.0,871.0
1459,2,FMB-0215S,221,5025,1186.0,0,667.0,871.0
1460,2,FMB-0215S,222,5046,1978.0,0,462.0,447.0
1461,2,FMB-0215S,222,4414,1978.0,447.0,462.0,379.0
1462,2,FMB-0215S,222,4414,1978.0,447.0,462.0,379.0
1463,2,FMB-0215S,223,4779,0,0,1996.0,866.0
1464,2,FMB-0215S,223,4779,0,0,1996.0,866.0
1465,2,FMB-0215S,224,4389,2356.0,0,84.0,598.0
1466,2,FMB-0215S,224,4389,2356.0,0,84.0,598.0
1467,2,FMB-0215S,225,5063,1978.0,0,462.0,447.0
1468,2,FMB-0215S,225,4934,1978.0,447.0,462.0,379.0
1469,2,FMB-0215S,225,4934,1978.0,447.0,462.0,379.0
1470,2,FMB-0215S,226,4870,2296.0,0,58.0,852.0
1471,2,FMB-0215S,226,5042,2354.0,0,83.0,791.0
1472,2,FMB-0215S,226,5042,2354.0,0,83.0,791.0
1473,2,FMB-0215S,227,4607,2001.0,0,439.0,710.0
1474,2,FMB-0215S,227,4607,2001.0,0,439.0,710.0
1475,2,FMB-0215S,228,4666,0,0,2066.0,822.0
1476,2,FMB-0215S,228,4719,2066.0,408.0,373.0,58.0
1477,2,FMB-0215S,228,4719,2066.0,408.0,373.0,58.0
1478,2,FMB-0215S,229,4849,2277.0,0,162.0,276.0
1479,2,FMB-0215S,229,5017,2161.0,0,58.0,821.0
1480,2,FMB-0215S,229,5099,2219.0,0,58.0,821.0
1481,2,FMB-0215S,229,4615,2277.0,276.0,162.0,327.0
1482,2,FMB-0215S,229,4615,2277.0,276.0,162.0,327.0
1483,3,FMB-0215S,231,4407,832.0,0,327.0,802.0
1484,3,FMB-0215S,231,4483,1486.0,0,308.0,802.0
1485,3,FMB-0215S,231,4732,1159.0,0,327.0,802.0
1486,3,FMB-0215S,231,4469,2091.0,0,349.0,363.0
1487,3,FMB-0215S,231,4491,1794.0,0,297.0,802.0
1488,3,FMB-0215S,231,4491,1794.0,0,297.0,802.0
1489,3,FMB-0215S,232,4689,1861.5,738.0,573.0,53.0
1490,3,FMB-0215S,232,5044,0,0,812.0,794.0
1491,3,FMB-0215S,232,4502,1861.5,0,568.0,738.0
1492,3,FMB-0215S,232,4502,1861.5,0,568.0,738.0
1493,3,FMB-0215S,233,5082,1049.5,0,848.0,780.0
1494,3,FMB-0215S,233,5047,1897.5,0,540.0,662.0
1495,3,FMB-0215S,233,5047,1897.5,0,540.0,662.0
1496,3,FMB-0215S,234,4730,2291.0,0,145.0,397.0
1497,3,FMB-0215S,234,5013,2291.0,397.0,145.0,48.0
1498,3,FMB-0215S,234,5013,2291.0,397.0,145.0,48.0
1499,3,FMB-0215S,235,4976,2306.0,0,134.0,701.5
1500,3,FMB-0215S,235,4976,2306.0,0,134.0,701.5
1501,3,FMB-0215S,236,4632,0,0,2306.0,770.0
1502,3,FMB-0215S,236,4776,2364.0,0,58.0,770.0
1503,3,FMB-0215S,236,4776,2364.0,0,58.0,770.0
1504,3,FMB-0215S,237,4955,2306.0,0,132.5,388.0
1505,3,FMB-0215S,237,4955,2306.0,0,132.5,388.0
1506,3,FMB-0215S,238,5056,1563.5,0,782.0,630.0
1507,3,FMB-0215S,238,4921,845.0,0,434.0,746.0
1508,3,FMB-0215S,238,5054,1279.0,0,284.5,746.0
1509,3,FMB-0215S,238,4973,0,0,845.0,746.0
1510,3,FMB-0215S,238,4973,0,0,845.0,746.0
1511,3,FMB-0215S,239,4542,1770.0,0,670.0,175.5
1512,3,FMB-0215S,239,4701,0,0,1172.0,722.0
1513,3,FMB-0215S,239,4701,0,0,1172.0,722.0
1514,3,FMB-0215S,240,5133,2150.0,0,290.0,692.0
1515,3,FMB-0215S,240,4799,0,0,1368.0,718.0
1516,3,FMB-0215S,240,4799,0,0,1368.0,718.0
1517,3,FMB-0215S,241,4909,1428.5,0,758.0,627.0
1518,3,FMB-0215S,241,4733,2186.5,0,253.0,328.0
1519,3,FMB-0215S,241,4733,2186.5,0,253.0,328.0
1520,3,FMB-0215S,242,4900,2123.0,0,317.0,38.0
1521,3,FMB-0215S,242,4900,2123.0,0,317.0,38.0
1522,3,FMB-0215S,243,4440,2051.0,0,388.0,397.0
1523,3,FMB-0215S,243,4992,0,0,2051.0,659.0
1524,3,FMB-0215S,243,4992,0,0,2051.0,659.0
1525,3,FMB-0215S,244,4634,1537.0,0,144.5,654.0
1526,3,FMB-0215S,244,4478,1198.0,0,339.0,654.0
1527,3,FMB-0215S,244,4807,0,0,1198.0,654.0
1528,3,FMB-0215S,244,4454,1681.5,0,702.0,598.0
1529,3,FMB-0215S,244,4454,1681.5,0,702.0,598.0
1530,3,FMB-0215S,245,4767,2142.0,0,298.0,98.0
1531,3,FMB-0215S,245,4625,1375.0,617.0,702.0,598.0
1532,3,FMB-0215S,245,4641,1071.0,0,1071.0,615.0
1533,3,FMB-0215S,245,4806,0,0,1071.0,617.0
1534,3,FMB-0215S,245,5127,2077.0,1105.0,362.0,52.5
1535,3,FMB-0215S,245,4660,0,617.0,1375.0,599.5
1536,3,FMB-0215S,245,4660,0,617.0,1375.0,599.5
1537,3,FMB-0215S,246,4667,2388.0,0,48.0,201.0
1538,3,FMB-0215S,246,4785,2388.0,201.0,48.0,201.0
1539,3,FMB-0215S,246,4643,877.0,596.0,425.0,589.5
1540,3,FMB-0215S,246,4920,0,596.0,877.0,589.5
1541,3,FMB-0215S,246,4466,0,0,2388.0,596.0
1542,3,FMB-0215S,246,4466,0,0,2388.0,596.0
1543,3,FMB-0215S,247,4859,2258.0,582.0,52.5,580.0
1544,3,FMB-0215S,247,4694,0,0,698.0,582.0
1545,3,FMB-0215S,247,4400,698.0,0,1553.0,580.0
1546,3,FMB-0215S,247,4614,2251.0,0,180.0,328.0
1547,3,FMB-0215S,247,4433,2310.5,582.0,121.5,370.0
1548,3,FMB-0215S,247,4433,2310.5,582.0,121.5,370.0
1549,3,FMB-0215S,248,5092,0,580.0,2403.0,580.0
1550,3,FMB-0215S,248,5092,0,580.0,2403.0,580.0
1551,3,FMB-0215S,249,4538,821.0,580.0,1247.0,579.0
1552,3,FMB-0215S,249,4611,2068.0,580.0,371.5,545.0
1553,3,FMB-0215S,249,4789,0,0,2152.0,580.0
1554,3,FMB-0215S,249,5039,2152.0,0,288.0,522.0
1555,3,FMB-0215S,249,5039,2152.0,0,288.0,522.0
1556,3,FMB-0215S,250,4967,0,579.0,2001.0,579.0
1557,3,FMB-0215S,250,4556,1247.0,0,770.0,579.0
1558,3,FMB-0215S,250,4757,2017.0,0,422.0,579.0
1559,3,FMB-0215S,250,4631,2001.0,579.0,439.0,442.0
1560,3,FMB-0215S,250,4631,2001.0,579.0,439.0,442.0
1561,3,FMB-0215S,251,4722,2328.0,677.0,112.0,98.0
1562,3,FMB-0215S,251,4662,0,0,852.0,579.0
1563,3,FMB-0215S,251,5134,852.0,0,1004.0,579.0
1564,3,FMB-0215S,251,4405,1856.0,0,584.0,504.0
1565,3,FMB-0215S,251,4856,0,579.0,2328.0,578.0
1566,3,FMB-0215S,251,4856,0,579.0,2328.0,578.0
1567,3,FMB-0215S,252,4698,1807.0,578.0,550.0,576.0
1568,3,FMB-0215S,252,5003,0,0,1823.0,578.0
1569,3,FMB-0215S,252,4940,861.0,578.0,946.0,577.0
1570,3,FMB-0215S,252,4472,2357.0,578.0,83.0,472.0
1571,3,FMB-0215S,252,4413,1823.0,0,608.0,560.0
1572,3,FMB-0215S,252,4413,1823.0,0,608.0,560.0
1573,3,FMB-0215S,253,4533,1892.0,0,548.0,424.5
1574,3,FMB-0215S,253,4394,2285.0,575.0,155.0,508.0
1575,3,FMB-0215S,253,4697,0,575.0,2285.0,568.0
1576,3,FMB-0215S,253,4569,0,0,946.0,575.0
1577,3,FMB-0215S,253,4813,946.0,0,946.0,575.0
1578,3,FMB-0215S,253,4813,946.0,0,946.0,575.0
1579,3,FMB-0215S,254,4919,1623.0,0,531.0,568.0
1580,3,FMB-0215S,254,4388,2154.0,0,277.0,284.5
1581,3,FMB-0215S,254,4824,0,568.0,742.0,566.0
1582,3,FMB-0215S,254,4716,2154.0,284.5,282.0,233.0
1583,3,FMB-0215S,254,4995,0,0,1623.0,568.0
1584,3,FMB-0215S,254,4995,0,0,1623.0,568.0
1585,3,FMB-0215S,255,4528,0,0,951.0,565.0
1586,3,FMB-0215S,255,5029,0,565.0,2188.0,565.0
1587,3,FMB-0215S,255,5083,2188.0,565.0,248.0,380.0
1588,3,FMB-0215S,255,4915,1772.0,0,662.0,559.0
1589,3,FMB-0215S,255,4915,1772.0,0,662.0,559.0
1590,3,FMB-0215S,256,4860,1854.0,560.0,399.3,560.0
1591,3,FMB-0215S,256,5075,0,0,2098.0,560.0
1592,3,FMB-0215S,256,4458,0,560.0,851.0,560.0
1593,3,FMB-0215S,256,4459,851.0,560.0,1003.0,560.0
1594,3,FMB-0215S,256,4839,2253.3,560.0,180.0,328.0
1595,3,FMB-0215S,256,4839,2253.3,560.0,180.0,328.0
1596,3,FMB-0215S,257,4480,2206.0,560.0,201.0,558.0
1597,3,FMB-0215S,257,4484,770.0,560.0,791.0,558.0
1598,3,FMB-0215S,257,4828,1783.0,0,645.0,558.0
1599,3,FMB-0215S,257,4894,0,0,1783.0,560.0
1600,3,FMB-0215S,257,4895,1561.0,560.0,645.0,558.0
1601,3,FMB-0215S,257,4895,1561.0,560.0,645.0,558.0
1602,3,FMB-0215S,258,4548,891.0,558.0,366.0,557.0
1603,3,FMB-0215S,258,4432,2191.0,1023.0,238.0,78.0
1604,3,FMB-0215S,258,4520,2191.0,558.0,238.0,465.0
1605,3,FMB-0215S,258,4738,1615.0,558.0,576.0,550.0
1606,3,FMB-0215S,258,4880,0,558.0,891.0,557.0
1607,3,FMB-0215S,258,4676,0,0,930.0,558.0
1608,3,FMB-0215S,258,4425,930.0,0,1510.0,38.0
1609,3,FMB-0215S,258,4425,930.0,0,1510.0,38.0
1610,3,FMB-0215S,259,4971,2377.0,555.0,58.0,507.0
1611,3,FMB-0215S,259,4975,1847.0,555.0,530.0,539.5
1612,3,FMB-0215S,259,4958,0,555.0,1847.0,550.0
1613,3,FMB-0215S,259,5074,857.0,0,871.0,548.0
1614,3,FMB-0215S,259,4596,2376.0,332.0,58.0,202.0
1615,3,FMB-0215S,259,4906,0,0,857.0,555.0
1616,3,FMB-0215S,259,4602,1728.0,0,648.0,548.0
1617,3,FMB-0215S,259,4602,1728.0,0,648.0,548.0
1618,3,FMB-0215S,260,4891,0,0,1878.0,547.5
1619,3,FMB-0215S,260,4523,1878.0,0,562.0,379.0
1620,3,FMB-0215S,260,5098,950.0,547.5,969.0,546.0
1621,3,FMB-0215S,260,4686,1919.0,547.5,498.5,530.0
1622,3,FMB-0215S,260,4686,1919.0,547.5,498.5,530.0
1623,3,FMB-0215S,261,4599,0,0,647.0,538.0
1624,3,FMB-0215S,261,4460,1821.0,538.0,598.0,528.0
1625,3,FMB-0215S,261,4583,931.0,538.0,890.0,536.0
1626,3,FMB-0215S,261,5051,647.0,0,791.0,538.0
1627,3,FMB-0215S,261,5048,0,538.0,931.0,537.0
1628,3,FMB-0215S,261,5048,0,538.0,931.0,537.0
1629,3,FMB-0215S,262,4595,0,530.0,2094.0,530.0
1630,3,FMB-0215S,262,4942,2148.0,0,292.0,262.0
1631,3,FMB-0215S,262,4656,2094.0,530.0,345.0,519.0
1632,3,FMB-0215S,262,4656,2094.0,530.0,345.0,519.0
1633,3,FMB-0215S,263,5086,0,530.0,722.0,527.0
1634,3,FMB-0215S,263,4713,722.0,530.0,1718.0,58.0
1635,3,FMB-0215S,263,5105,0,0,2098.0,530.0
1636,3,FMB-0215S,263,5105,0,0,2098.0,530.0
1637,3,FMB-0215S,264,4723,0,527.0,608.0,520.0
1638,3,FMB-0215S,264,4609,922.0,0,1518.0,398.0
1639,3,FMB-0215S,264,4762,608.0,527.0,656.0,520.0
1640,3,FMB-0215S,264,4855,1264.0,527.0,656.0,520.0
1641,3,FMB-0215S,264,4487,0,0,922.0,527.0
1642,3,FMB-0215S,264,4927,1920.0,527.0,472.5,494.5
1643,3,FMB-0215S,264,4913,2392.5,848.0,38.0,198.0
1644,3,FMB-0215S,264,4913,2392.5,848.0,38.0,198.0
1645,3,FMB-0215S,265,5019,0,0,877.0,519.0
1646,3,FMB-0215S,265,4418,2003.0,0,432.0,445.0
1647,3,FMB-0215S,265,4678,0,519.0,2088.0,511.5
1648,3,FMB-0215S,265,4505,877.0,0,196.0,519.0
1649,3,FMB-0215S,265,4825,1073.0,0,930.0,516.0
1650,3,FMB-0215S,265,4825,1073.0,0,930.0,516.0
1651,3,FMB-0215S,266,4985,2388.0,711.0,48.0,255.0
1652,3,FMB-0215S,266,4868,572.0,0,1868.0,58.0
1653,3,FMB-0215S,266,5135,0,0,572.0,510.0
1654,3,FMB-0215S,266,4563,0,510.0,1194.0,510.0
1655,3,FMB-0215S,266,5102,1194.0,510.0,1194.0,510.0
1656,3,FMB-0215S,266,5102,1194.0,510.0,1194.0,510.0
1657,3,FMB-0215S,267,4390,2018.0,510.0,422.0,359.0
1658,3,FMB-0215S,267,4679,558.0,510.0,1460.0,508.0
1659,3,FMB-0215S,267,4748,2018.0,869.0,422.0,58.0
1660,3,FMB-0215S,267,4590,970.0,0,472.0,510.0
1661,3,FMB-0215S,267,4731,1442.0,0,998.0,448.0
1662,3,FMB-0215S,267,4929,0,0,970.0,510.0
1663,3,FMB-0215S,267,4474,2018.0,927.0,422.0,58.0
1664,3,FMB-0215S,267,4474,2018.0,927.0,422.0,58.0
1665,3,FMB-0215S,268,5101,2301.0,0,58.0,507.0
1666,3,FMB-0215S,268,4981,2397.0,0,38.0,491.0
1667,3,FMB-0215S,268,4399,2258.5,507.0,178.0,299.0
1668,3,FMB-0215S,268,4871,1674.0,507.0,584.5,488.0
1669,3,FMB-0215S,268,4426,883.0,507.0,791.0,498.0
1670,3,FMB-0215S,268,5068,0,507.0,883.0,501.0
1671,3,FMB-0215S,268,5091,2359.0,0,38.0,507.0
1672,3,FMB-0215S,268,5091,2359.0,0,38.0,507.0
1673,3,FMB-0215S,269,4999,0,0,2221.0,494.5
1674,3,FMB-0215S,269,4411,2221.0,0,214.0,281.0
1675,3,FMB-0215S,269,4411,2221.0,0,214.0,281.0
1676,3,FMB-0215S,270,4861,0,485.0,2234.0,482.5
1677,3,FMB-0215S,270,4862,2234.0,485.0,205.0,278.0
1678,3,FMB-0215S,270,4862,2234.0,485.0,205.0,278.0
1679,3,FMB-0215S,271,4969,0,482.5,2039.0,482.0
1680,3,FMB-0215S,271,4925,2234.0,0,201.0,308.0
1681,3,FMB-0215S,271,5061,0,0,2234.0,482.5
1682,3,FMB-0215S,271,5061,0,0,2234.0,482.5
1683,3,FMB-0215S,272,4475,2067.0,480.0,361.0,471.0
1684,3,FMB-0215S,272,4392,0,480.0,926.0,479.5
1685,3,FMB-0215S,272,4945,2398.0,0,38.0,280.0
1686,3,FMB-0215S,272,4672,2398.0,280.0,38.0,197.0
1687,3,FMB-0215S,272,4775,926.0,480.0,671.0,479.5
1688,3,FMB-0215S,272,4997,1597.0,480.0,470.0,479.5
1689,3,FMB-0215S,272,4997,1597.0,480.0,470.0,479.5
1690,3,FMB-0215S,273,4683,2034.0,0,405.0,431.0
1691,3,FMB-0215S,273,4577,2066.5,472.5,360.0,408.0
1692,3,FMB-0215S,273,5015,0,0,2034.0,472.5
1693,3,FMB-0215S,273,4580,499.5,472.5,83.0,472.0
1694,3,FMB-0215S,273,4829,0,472.5,499.5,472.0
1695,3,FMB-0215S,273,4489,1541.5,472.5,525.0,465.0
1696,3,FMB-0215S,273,5008,582.5,472.5,479.5,470.0
1697,3,FMB-0215S,273,5040,1062.0,472.5,479.5,470.0
1698,3,FMB-0215S,273,5040,1062.0,472.5,479.5,470.0
1699,3,FMB-0215S,274,4627,2301.0,472.0,121.5,370.0
1700,3,FMB-0215S,274,4744,1858.0,472.0,443.0,462.0
1701,3,FMB-0215S,274,4718,0,472.0,929.0,462.0
1702,3,FMB-0215S,274,4890,929.0,472.0,929.0,462.0
1703,3,FMB-0215S,274,4933,0,0,2051.0,472.0
1704,3,FMB-0215S,274,4996,2051.0,421.0,380.0,38.0
